NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00247	8	9.721961975097656	0.013839463	No	
row_1	K01649	48	9.721961975097656	0.019798907	No	
row_2	K03777	190	9.721961975097656	-1.694581E-4	No	
row_3	K04020	213	9.721961975097656	0.010111286	No	
row_4	K04021	214	9.721961975097656	0.025984304	No	
row_5	K04073	223	9.721961975097656	0.039823767	No	
row_6	K05523	249	9.721961975097656	0.04934193	No	
row_7	K00626	1099	6.851698398590088	-0.15059592	No	
row_8	K00873	1117	6.78001594543457	-0.13904421	No	
row_9	K01679	1139	6.684741497039795	-0.12850927	No	
row_10	K00138	1262	6.290053844451904	-0.14364794	No	
row_11	K01895	1539	5.967891693115234	-0.19793253	Yes	
row_12	K07248	1552	5.913673400878906	-0.18510984	Yes	
row_13	K01026	1575	5.849735736846924	-0.1748291	Yes	
row_14	K01069	1577	5.845267295837402	-0.15921028	Yes	
row_15	K00102	1586	5.820183753967285	-0.14537081	Yes	
row_16	K12972	1615	5.820183753967285	-0.13661523	Yes	
row_17	K00027	1632	5.791141033172607	-0.124809325	Yes	
row_18	K01006	1655	5.69625186920166	-0.114528574	Yes	
row_19	K00029	1677	5.6480584144592285	-0.10399364	Yes	
row_20	K00101	1689	5.6130452156066895	-0.09091676	Yes	
row_21	K00163	1690	5.6130452156066895	-0.07504374	Yes	
row_22	K00656	1734	5.526214122772217	-0.070101075	Yes	
row_23	K01759	1772	5.398453712463379	-0.06363324	Yes	
row_24	K01512	1851	5.175846576690674	-0.067587376	Yes	
row_25	K00128	1867	5.138759136199951	-0.05552727	Yes	
row_26	K01596	1950	4.969225883483887	-0.060498174	Yes	
row_27	K00925	1981	4.8814473152160645	-0.052250985	Yes	
row_28	K01677	2035	4.745812892913818	-0.04985026	Yes	
row_29	K01678	2036	4.745812892913818	-0.033977244	Yes	
row_30	K00116	2051	4.700816631317139	-0.021662945	Yes	
row_31	K00156	2088	4.636082172393799	-0.014940919	Yes	
row_32	K00625	2099	4.606816291809082	-0.0016098449	Yes	
row_33	K00382	2161	4.429907321929932	-0.001242674	Yes	
row_34	K00024	2255	4.133866786956787	-0.009009717	Yes	
row_35	K00016	2261	4.107344627380371	0.0055923285	Yes	
row_36	K00169	2370	3.863670587539673	-0.0059876274	Yes	
row_37	K00170	2371	3.863670587539673	0.009885389	Yes	
row_38	K00172	2372	3.863670587539673	0.025758406	Yes	
row_39	K01610	2442	3.662222146987915	0.024092024	Yes	
row_40	K01007	2447	3.6486010551452637	0.038948264	Yes	
row_41	K01963	2501	3.56719708442688	0.041348986	Yes	
row_42	K01961	2554	3.416111469268799	0.044003908	Yes	
row_43	K13788	2557	3.406521797180176	0.059368536	Yes	
row_44	K01960	2684	3.242238759994507	0.043213084	Yes	
row_45	K00171	2697	3.2100958824157715	0.05603577	Yes	
row_46	K01572	2747	3.136007070541382	0.05945327	Yes	
row_47	K04072	2763	3.1141061782836914	0.07151338	Yes	
row_48	K03778	2779	3.0670459270477295	0.083573475	Yes	
row_49	K02160	2819	2.985982656478882	0.08953292	Yes	
row_50	K00244	2830	2.9638612270355225	0.102864	Yes	
row_51	K01571	2836	2.9431495666503906	0.11746604	Yes	
row_52	K00158	2994	2.6275217533111572	0.09343057	Yes	
row_53	K00161	3177	2.0923218727111816	0.06304024	Yes	
row_54	K00162	3182	2.0849030017852783	0.07789648	Yes	
row_55	K01962	3236	1.9204744100570679	0.08029721	Yes	
row_56	K01958	3300	1.682524561882019	0.08015599	Yes	
row_57	K00245	3441	1.2521400451660156	0.06044182	Yes	
row_58	K00246	3443	1.244207501411438	0.076060645	Yes	
row_59	K00627	3541	0.8412619829177856	0.06727682	Yes	
row_60	K01676	3675	0.43226203322410583	0.049342014	Yes	
row_61	K01638	3705	0.36390024423599243	0.0578434	Yes	
row_62	K01595	3720	0.3253093659877777	0.0701577	Yes	
