NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01081	14	4.869312763214111	0.013798357	Yes	
row_1	K01955	190	3.9076404571533203	-0.02668515	Yes	
row_2	K00527	201	3.8523643016815186	-0.011538176	Yes	
row_3	K00254	205	3.836484909057617	0.00596888	Yes	
row_4	K00757	335	3.3802201747894287	-0.019005522	Yes	
row_5	K02342	338	3.372684955596924	-0.0011613132	Yes	
row_6	K00560	346	3.3402538299560547	0.014997125	Yes	
row_7	K01956	402	3.2335987091064453	0.014972149	Yes	
row_8	K00609	423	3.18180775642395	0.026747579	Yes	
row_9	K03784	439	3.1603782176971436	0.040208783	Yes	
row_10	K00384	521	2.968273162841797	0.03141779	Yes	
row_11	K01465	533	2.9469404220581055	0.04622761	Yes	
row_12	K03040	539	2.9408090114593506	0.06306036	Yes	
row_13	K03048	544	2.9406213760375977	0.08023026	Yes	
row_14	K00876	562	2.9217002391815186	0.09301715	Yes	
row_15	K00525	575	2.9042258262634277	0.10748982	Yes	
row_16	K02337	587	2.882023334503174	0.12229964	Yes	
row_17	K01591	625	2.8198060989379883	0.12834345	Yes	
row_18	K02335	639	2.8198060989379883	0.14247896	Yes	
row_19	K02340	640	2.8198060989379883	0.16099747	Yes	
row_20	K02341	641	2.8198060989379883	0.17951599	Yes	
row_21	K02343	642	2.8198060989379883	0.19803451	Yes	
row_22	K03043	700	2.8198060989379883	0.19733523	Yes	
row_23	K09903	733	2.8198060989379883	0.2050648	Yes	
row_24	K02338	749	2.815779447555542	0.218526	Yes	
row_25	K01937	756	2.8134984970092773	0.23502159	Yes	
row_26	K03046	766	2.8103246688842773	0.25050572	Yes	
row_27	K00761	808	2.7900352478027344	0.25520092	Yes	
row_28	K03763	833	2.7575225830078125	0.2656277	Yes	
row_29	K01119	853	2.718644618988037	0.2777403	Yes	
row_30	K01520	858	2.708568572998047	0.29491022	Yes	
row_31	K01493	887	2.657473087310791	0.3039884	Yes	
row_32	K00945	988	2.57180118560791	0.28879148	Yes	
row_33	K00943	990	2.5698108673095703	0.30697283	Yes	
row_34	K02825	1090	2.4306678771972656	0.29211307	No	
row_35	K00762	1128	2.3839807510375977	0.2981569	No	
row_36	K00857	1368	2.0943195819854736	0.23609549	No	
row_37	K00526	1374	2.0911948680877686	0.25292823	No	
row_38	K03060	1381	2.08205509185791	0.26942384	No	
row_39	K00226	1456	1.9913465976715088	0.26299292	No	
row_40	K03783	1557	1.867335557937622	0.247796	No	
row_41	K08728	1627	1.7599341869354248	0.24305086	No	
row_42	K03787	1784	1.5566102266311646	0.20897329	No	
row_43	K01489	1859	1.4232206344604492	0.20254238	No	
row_44	K02823	1905	1.34952974319458	0.20588894	No	
row_45	K01494	1945	1.270909309387207	0.21125844	No	
row_46	K00756	2000	1.1666618585586548	0.21157062	No	
row_47	K00962	2046	1.104651927947998	0.21491718	No	
row_48	K01464	2291	0.6918269395828247	0.15117003	No	
row_49	K00610	2296	0.6875583529472351	0.16833992	No	
row_50	K00940	2428	0.5078097581863403	0.14269121	No	
row_51	K03465	2693	0.1683426797389984	0.07220097	No	
row_52	K02339	2814	0.07751572132110596	0.050260954	No	
row_53	K01485	2856	0.05964658781886101	0.05495614	No	
