NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02954	308	3.5055503845214844	-0.08569677	Yes	
row_1	K02907	366	3.3062212467193604	-0.086739235	Yes	
row_2	K02945	502	3.003460645675659	-0.11408862	Yes	
row_3	K02863	655	2.8198060989379883	-0.14717156	Yes	
row_4	K02864	656	2.8198060989379883	-0.12898974	Yes	
row_5	K02867	657	2.8198060989379883	-0.11080792	Yes	
row_6	K02871	658	2.8198060989379883	-0.0926261	Yes	
row_7	K02874	659	2.8198060989379883	-0.07444429	Yes	
row_8	K02876	660	2.8198060989379883	-0.056262467	Yes	
row_9	K02878	661	2.8198060989379883	-0.03808065	Yes	
row_10	K02879	662	2.8198060989379883	-0.019898832	Yes	
row_11	K02881	663	2.8198060989379883	-0.001717015	Yes	
row_12	K02884	664	2.8198060989379883	0.016464803	Yes	
row_13	K02886	665	2.8198060989379883	0.03464662	Yes	
row_14	K02887	666	2.8198060989379883	0.05282844	Yes	
row_15	K02888	667	2.8198060989379883	0.071010254	Yes	
row_16	K02890	668	2.8198060989379883	0.08919207	Yes	
row_17	K02892	669	2.8198060989379883	0.10737389	Yes	
row_18	K02895	670	2.8198060989379883	0.12555571	Yes	
row_19	K02899	671	2.8198060989379883	0.14373752	Yes	
row_20	K02904	672	2.8198060989379883	0.16191934	Yes	
row_21	K02906	673	2.8198060989379883	0.18010116	Yes	
row_22	K02911	674	2.8198060989379883	0.19828297	Yes	
row_23	K02914	675	2.8198060989379883	0.2164648	Yes	
row_24	K02916	676	2.8198060989379883	0.23464662	Yes	
row_25	K02926	677	2.8198060989379883	0.25282842	Yes	
row_26	K02931	678	2.8198060989379883	0.27101025	Yes	
row_27	K02933	679	2.8198060989379883	0.28919208	Yes	
row_28	K02935	680	2.8198060989379883	0.30737388	Yes	
row_29	K02939	681	2.8198060989379883	0.3255557	Yes	
row_30	K02946	682	2.8198060989379883	0.3437375	Yes	
row_31	K02948	683	2.8198060989379883	0.36191934	Yes	
row_32	K02950	684	2.8198060989379883	0.38010114	Yes	
row_33	K02952	685	2.8198060989379883	0.39828297	Yes	
row_34	K02956	686	2.8198060989379883	0.41646478	Yes	
row_35	K02959	687	2.8198060989379883	0.4346466	Yes	
row_36	K02961	688	2.8198060989379883	0.45282844	Yes	
row_37	K02963	689	2.8198060989379883	0.47101024	Yes	
row_38	K02965	690	2.8198060989379883	0.48919207	Yes	
row_39	K02967	691	2.8198060989379883	0.50737387	Yes	
row_40	K02968	692	2.8198060989379883	0.5255557	Yes	
row_41	K02982	693	2.8198060989379883	0.54373753	Yes	
row_42	K02986	694	2.8198060989379883	0.56191933	Yes	
row_43	K02988	695	2.8198060989379883	0.58010113	Yes	
row_44	K02990	696	2.8198060989379883	0.598283	Yes	
row_45	K02992	697	2.8198060989379883	0.6164648	Yes	
row_46	K02994	698	2.8198060989379883	0.6346466	Yes	
row_47	K02996	699	2.8198060989379883	0.6528284	Yes	
row_48	K02902	761	2.8113253116607666	0.6504369	Yes	
row_49	K02970	777	2.8065173625946045	0.6635597	Yes	
row_50	K02919	860	2.7066540718078613	0.6540855	Yes	
row_51	K02909	884	2.6647872924804688	0.66451013	Yes	
row_52	K02913	1258	2.2540552616119385	0.55689096	No	
row_53	K02897	1799	1.5315260887145996	0.39294797	No	
row_54	K07590	2165	0.9060529470443726	0.28802693	No	
