NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00611	4	14.154458999633789	0.0058684247	Yes	
row_1	K01620	8	12.895047187805176	0.012068304	Yes	
row_2	K14170	42	12.895047187805176	0.008324531	Yes	
row_3	K00615	53	12.847916603088379	0.012204225	Yes	
row_4	K01754	63	12.710155487060547	0.016415374	Yes	
row_5	K00640	79	11.887524604797363	0.018637793	Yes	
row_6	K01647	81	11.79659652709961	0.025500583	Yes	
row_7	K01649	84	11.772357940673828	0.032031916	Yes	
row_8	K01687	96	11.469061851501465	0.035580155	Yes	
row_9	K00821	98	11.454445838928223	0.042442944	Yes	
row_10	K00058	110	11.09396743774414	0.045991182	Yes	
row_11	K00266	114	11.005602836608887	0.052191064	Yes	
row_12	K00053	115	10.980030059814453	0.059385307	Yes	
row_13	K03785	117	10.954194068908691	0.0662481	Yes	
row_14	K00052	118	10.936835289001465	0.07344234	Yes	
row_15	K01653	120	10.935368537902832	0.08030513	Yes	
row_16	K01703	127	10.704580307006836	0.08551065	Yes	
row_17	K01704	129	10.663887977600098	0.09237344	Yes	
row_18	K00800	134	10.536407470703125	0.09824186	Yes	
row_19	K01681	136	10.536407470703125	0.10510465	Yes	
row_20	K01736	137	10.536407470703125	0.1122989	Yes	
row_21	K00013	139	10.522869110107422	0.11916169	Yes	
row_22	K00145	141	10.516952514648438	0.12602447	Yes	
row_23	K00765	142	10.516952514648438	0.13321872	Yes	
row_24	K00930	143	10.516952514648438	0.14041297	Yes	
row_25	K02500	144	10.516952514648438	0.1476072	Yes	
row_26	K02501	145	10.516952514648438	0.15480146	Yes	
row_27	K01735	146	10.49764347076416	0.1619957	Yes	
row_28	K01814	154	10.420449256896973	0.16686976	Yes	
row_29	K00850	161	10.276958465576172	0.17207527	Yes	
row_30	K01693	169	10.15380573272705	0.17694934	Yes	
row_31	K00620	170	10.130324363708496	0.18414357	Yes	
row_32	K00548	172	10.124754905700684	0.19100636	Yes	
row_33	K00817	179	10.087833404541016	0.19621187	Yes	
row_34	K04517	190	9.971644401550293	0.20009157	Yes	
row_35	K01915	210	9.695124626159668	0.20098817	Yes	
row_36	K08094	211	9.68481159210205	0.20818241	Yes	
row_37	K01808	213	9.678297996520996	0.21504521	Yes	
row_38	K00014	222	9.605425834655762	0.2195878	Yes	
row_39	K08093	236	9.50837516784668	0.22247314	Yes	
row_40	K01714	248	9.45622444152832	0.22602138	Yes	
row_41	K01778	293	9.07689094543457	0.2186316	Yes	
row_42	K00873	306	8.990928649902344	0.22184838	Yes	
row_43	K01652	307	8.990928649902344	0.22904263	Yes	
row_44	K01586	311	8.97192096710205	0.2352425	Yes	
row_45	K01624	317	8.931341171264648	0.24077947	Yes	
row_46	K01439	319	8.90250015258789	0.24764226	Yes	
row_47	K00030	325	8.883605003356934	0.25317922	Yes	
row_48	K00215	336	8.844958305358887	0.25705892	Yes	
row_49	K00286	349	8.80681037902832	0.26027572	Yes	
row_50	K02502	353	8.784588813781738	0.2664756	Yes	
row_51	K01496	356	8.773554801940918	0.27300692	Yes	
row_52	K06209	361	8.773554801940918	0.27887535	Yes	
row_53	K00134	384	8.684061050415039	0.27877757	Yes	
row_54	K01803	389	8.679800987243652	0.284646	Yes	
row_55	K01626	415	8.613568305969238	0.28355387	Yes	
row_56	K00789	482	8.490217208862305	0.26887208	Yes	
row_57	K00619	490	8.474483489990234	0.27374613	Yes	
row_58	K00133	498	8.467183113098145	0.2786202	Yes	
row_59	K00927	505	8.467183113098145	0.28382573	Yes	
row_60	K10206	652	8.463068008422852	0.24262752	Yes	
row_61	K01914	684	8.446074485778809	0.23954666	Yes	
row_62	K00600	687	8.439730644226074	0.246078	Yes	
row_63	K00674	689	8.435039520263672	0.25294077	Yes	
row_64	K00928	712	8.398226737976074	0.25284302	Yes	
row_65	K01733	734	8.342076301574707	0.2530767	Yes	
row_66	K14155	758	8.249312400817871	0.2526475	Yes	
row_67	K01783	777	8.18259334564209	0.25387552	Yes	
row_68	K01689	778	8.179032325744629	0.26106977	Yes	
row_69	K01940	805	8.075698852539062	0.25964618	Yes	
row_70	K00003	811	8.053577423095703	0.26518315	Yes	
row_71	K04486	824	7.991477012634277	0.26839995	Yes	
row_72	K00031	838	7.904141902923584	0.27128527	Yes	
row_73	K00826	841	7.890417098999023	0.2778166	Yes	
row_74	K01243	864	7.762930393218994	0.27771884	Yes	
row_75	K00651	868	7.75525426864624	0.2839187	Yes	
row_76	K01738	873	7.716614246368408	0.28978714	Yes	
row_77	K00948	874	7.7018585205078125	0.2969814	Yes	
row_78	K00891	881	7.66642951965332	0.3021869	Yes	
row_79	K00147	889	7.639774322509766	0.30706096	Yes	
row_80	K00931	890	7.639774322509766	0.3142552	Yes	
row_81	K01696	894	7.634496688842773	0.32045507	Yes	
row_82	K01752	906	7.588279724121094	0.32400334	Yes	
row_83	K01755	908	7.579370021820068	0.33086613	Yes	
row_84	K07173	934	7.4424967765808105	0.329774	No	
row_85	K11358	972	7.248886585235596	0.32470438	No	
row_86	K01695	1002	7.066490173339844	0.32228643	No	
row_87	K03856	1026	6.937613010406494	0.3218572	No	
row_88	K01657	1080	6.751616477966309	0.31148434	No	
row_89	K13498	1129	6.686885356903076	0.30276874	No	
row_90	K00831	1141	6.65599250793457	0.30631697	No	
row_91	K01523	1170	6.546243667602539	0.30423048	No	
row_92	K01807	1185	6.492001056671143	0.30678436	No	
row_93	K01834	1197	6.430030822753906	0.3103326	No	
row_94	K05825	1205	6.416687488555908	0.31520665	No	
row_95	K05822	1216	6.373782157897949	0.31908634	No	
row_96	K01609	1271	6.289529800415039	0.308382	No	
row_97	K11645	1278	6.263746738433838	0.31358755	No	
row_98	K00841	1317	6.152592658996582	0.30818647	No	
row_99	K00766	1333	6.088637351989746	0.3104089	No	
row_100	K01750	1337	6.075963020324707	0.3166088	No	
row_101	K00616	1594	5.480448246002197	0.23895052	No	
row_102	K01658	1655	5.345113754272461	0.22625746	No	
row_103	K05823	1669	5.308121204376221	0.2291428	No	
row_104	K00872	1704	5.218481063842773	0.22506757	No	
row_105	K01817	1830	4.879403591156006	0.19082992	No	
row_106	K00813	1859	4.786710739135742	0.18874343	No	
row_107	K03340	1904	4.667999744415283	0.18135364	No	
row_108	K00832	1962	4.480039119720459	0.16965495	No	
row_109	K00265	2098	4.1322712898254395	0.13210276	No	
row_110	K03786	2190	3.921473741531372	0.10913459	No	
row_111	K01958	2210	3.8182735443115234	0.11003119	No	
row_112	K00818	2211	3.8127689361572266	0.11722544	No	
row_113	K11755	2222	3.765805244445801	0.12110513	No	
row_114	K06001	2271	3.566953659057617	0.11238953	No	
row_115	K00812	2396	3.1873719692230225	0.07848334	No	
row_116	K01760	2407	3.135361433029175	0.08236304	No	
row_117	K01758	2529	2.6912291049957275	0.049451217	No	
row_118	K04518	2566	2.5305089950561523	0.04471308	No	
row_119	K04516	2574	2.497615098953247	0.049587138	No	
row_120	K00290	2589	2.427816867828369	0.05214101	No	
row_121	K01476	2592	2.4182827472686768	0.058672346	No	
row_122	K09011	2633	2.1794962882995605	0.05260839	No	
row_123	K01623	2636	2.1538405418395996	0.05913972	No	
row_124	K01960	2672	2.0047948360443115	0.054733038	No	
row_125	K09758	2709	1.8382459878921509	0.0499949	No	
row_126	K13853	2748	1.6537493467330933	0.044593852	No	
row_127	K01079	2848	0.9669703841209412	0.018974043	No	
row_128	K01438	2916	0.5093671679496765	0.0039607985	No	
row_129	K02203	2930	0.4633801281452179	0.006846127	No	
row_130	K02204	2935	0.44745510816574097	0.012714552	No	
row_131	K01739	2961	0.337352454662323	0.011622419	No	
row_132	K13497	3007	0.182210311293602	0.003901185	No	
row_133	K00549	3022	0.16094647347927094	0.0064550587	No	
row_134	K12524	3041	0.13467682898044586	0.007683112	No	
row_135	K01089	3044	0.13266685605049133	0.014214447	No	
row_136	K14260	3095	0.04186451435089111	0.0048359367	No	
row_137	K01713	3110	0.022193407639861107	0.0073898104	No	
row_138	K14267	3123	0.022193407639861107	0.010606594	No	
