NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00615	53	12.847916603088379	0.0133321695	Yes	
row_1	K01625	77	11.896707534790039	0.036270488	Yes	
row_2	K00874	87	11.672669410705566	0.063691676	Yes	
row_3	K00850	161	10.276958465576172	0.07061975	Yes	
row_4	K08094	211	9.68481159210205	0.085232735	Yes	
row_5	K01808	213	9.678297996520996	0.11521556	Yes	
row_6	K08093	236	9.50837516784668	0.13847408	Yes	
row_7	K01624	317	8.931341171264648	0.14316072	Yes	
row_8	K01619	343	8.818232536315918	0.16545862	Yes	
row_9	K06859	420	8.613121032714844	0.17142609	Yes	
row_10	K01835	465	8.501585006713867	0.1876401	Yes	
row_11	K01810	514	8.467183113098145	0.20257328	Yes	
row_12	K01783	777	8.18259334564209	0.14898263	Yes	
row_13	K01839	859	7.79638147354126	0.15334906	Yes	
row_14	K00948	874	7.7018585205078125	0.17916922	Yes	
row_15	K00852	966	7.288412094116211	0.1803336	Yes	
row_16	K01807	1185	6.492001056671143	0.14083195	Yes	
row_17	K02446	1223	6.360999584197998	0.15928741	Yes	
row_18	K05774	1228	6.360999584197998	0.18830961	Yes	
row_19	K11645	1278	6.263746738433838	0.2029226	Yes	
row_20	K01690	1381	5.937168598175049	0.20056473	Yes	
row_21	K03738	1416	5.882177829742432	0.21998079	Yes	
row_22	K07404	1573	5.528017044067383	0.20033185	Yes	
row_23	K00616	1594	5.480448246002197	0.22423078	Yes	
row_24	K01621	1605	5.446067810058594	0.25133178	Yes	
row_25	K04041	1606	5.433559417724609	0.2816348	Yes	
row_26	K00036	1812	4.923534393310547	0.24629582	No	
row_27	K00033	1818	4.909649848937988	0.27499783	No	
row_28	K00918	1926	4.595543384552002	0.27103892	No	
row_29	K01057	2043	4.293006420135498	0.26419818	No	
row_30	K03841	2405	3.1497912406921387	0.17890723	No	
row_31	K01623	2636	2.1538405418395996	0.13556312	No	
row_32	K00851	2820	1.095897912979126	0.107268654	No	
