NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01486	102	11.321913719177246	-0.020490944	Yes	
row_1	K00962	135	10.536407470703125	-0.018232455	Yes	
row_2	K01768	187	10.01762866973877	-0.022148814	Yes	
row_3	K00527	227	9.548433303833008	-0.022165269	Yes	
row_4	K00764	255	9.421738624572754	-0.018281821	Yes	
row_5	K00873	306	8.990928649902344	-0.021873187	Yes	
row_6	K00602	308	8.986685752868652	-0.009539951	Yes	
row_7	K03040	318	8.905866622924805	1.9335037E-4	Yes	
row_8	K01951	357	8.773554801940918	5.0188706E-4	Yes	
row_9	K01933	363	8.762160301208496	0.011535156	Yes	
row_10	K01588	416	8.613121032714844	0.0072938064	Yes	
row_11	K01923	417	8.613121032714844	0.019952035	Yes	
row_12	K01945	418	8.613121032714844	0.032610264	Yes	
row_13	K11175	433	8.590991020202637	0.040718604	Yes	
row_14	K02428	459	8.507590293884277	0.045252036	Yes	
row_15	K01835	465	8.501585006713867	0.056285303	Yes	
row_16	K00760	484	8.488092422485352	0.06309368	Yes	
row_17	K00856	504	8.467183113098145	0.06957706	Yes	
row_18	K00939	506	8.467183113098145	0.0819103	Yes	
row_19	K01756	513	8.467183113098145	0.09261858	Yes	
row_20	K02338	534	8.467183113098145	0.09877697	Yes	
row_21	K02340	535	8.467183113098145	0.11143519	Yes	
row_22	K02343	536	8.467183113098145	0.12409342	Yes	
row_23	K03043	593	8.467183113098145	0.1185521	Yes	
row_24	K03046	594	8.467183113098145	0.13121033	Yes	
row_25	K02337	646	8.466997146606445	0.12729397	Yes	
row_26	K02335	655	8.463038444519043	0.13735227	Yes	
row_27	K02341	659	8.462967872619629	0.14903551	Yes	
row_28	K01939	663	8.46245288848877	0.16071877	Yes	
row_29	K00088	699	8.418119430541992	0.16200228	Yes	
row_30	K01515	718	8.391043663024902	0.16881067	Yes	
row_31	K00951	725	8.3721342086792	0.17951894	Yes	
row_32	K00958	772	8.205986022949219	0.17722754	Yes	
row_33	K00759	797	8.104304313659668	0.18208596	Yes	
row_34	K03763	813	8.030891418457031	0.18986931	Yes	
row_35	K07816	815	8.029170036315918	0.20220254	Yes	
row_36	K01839	859	7.79638147354126	0.20088613	Yes	
row_37	K00948	874	7.7018585205078125	0.20899446	Yes	
row_38	K02342	923	7.508960723876953	0.20605308	Yes	
row_39	K03060	943	7.410341262817383	0.21253647	Yes	
row_40	K00942	946	7.397469520568848	0.2245447	Yes	
row_41	K03784	956	7.33887243270874	0.23427801	Yes	
row_42	K03816	993	7.1067423820495605	0.23523653	Yes	
row_43	K03048	1113	6.708971977233887	0.20922072	No	
row_44	K01952	1146	6.644399166107178	0.21147922	No	
row_45	K00926	1182	6.498734474182129	0.21276273	No	
row_46	K01524	1184	6.492001056671143	0.22509596	No	
row_47	K03787	1277	6.267333030700684	0.20785494	No	
row_48	K00525	1279	6.262782573699951	0.22018817	No	
row_49	K03783	1335	6.088637351989746	0.21497186	No	
row_50	K00769	1464	5.71643590927124	0.18603112	No	
row_51	K01525	1545	5.607431888580322	0.17268999	No	
row_52	K01488	1583	5.50629186630249	0.17332353	No	
row_53	K01129	1591	5.4854655265808105	0.1837068	No	
row_54	K01239	1690	5.269523620605469	0.16451584	No	
row_55	K01081	1725	5.156402111053467	0.16612433	No	
row_56	K05873	1747	5.090639591217041	0.17195773	No	
row_57	K00526	1828	4.884737491607666	0.15861662	No	
row_58	K00940	1928	4.588569641113281	0.13910064	No	
row_59	K00364	1936	4.550807952880859	0.14948393	No	
row_60	K01589	1956	4.489466667175293	0.15596731	No	
row_61	K10353	2016	4.369380474090576	0.14945102	No	
row_62	K00860	2064	4.230917930603027	0.14683463	No	
row_63	K08289	2113	4.084865093231201	0.14389324	No	
row_64	K02339	2145	3.9788854122161865	0.14647673	No	
row_65	K00073	2177	3.928394317626953	0.1490602	No	
row_66	K01428	2447	2.985945463180542	0.07429562	No	
row_67	K01429	2471	2.9232494831085205	0.07947903	No	
row_68	K01430	2472	2.9166622161865234	0.09213726	No	
row_69	K00956	2572	2.5064949989318848	0.07262129	No	
row_70	K01466	2683	1.9682931900024414	0.049530417	No	
row_71	K02083	2734	1.7909401655197144	0.04593905	No	
row_72	K01487	2745	1.6587752103805542	0.055347357	No	
row_73	K01119	2816	1.1241811513900757	0.045256156	No	
row_74	K01483	2954	0.36266252398490906	0.013390495	No	
row_75	K00087	3026	0.15610119700431824	0.0029743002	No	
row_76	K13479	3033	0.14920629560947418	0.013682577	No	
row_77	K01241	3037	0.13467682898044586	0.02536583	No	
row_78	K00957	3132	0.020291510969400406	0.007474821	No	
