NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00937	42	8.381319999694824	0.008509264	No	
row_1	K02108	122	7.856600284576416	0.0044931397	No	
row_2	K02109	123	7.856600284576416	0.027220413	No	
row_3	K02110	124	7.856600284576416	0.049947686	No	
row_4	K02112	125	7.856600284576416	0.07267496	No	
row_5	K02114	126	7.856600284576416	0.09540223	No	
row_6	K02115	127	7.856600284576416	0.11812951	No	
row_7	K02111	130	7.856564998626709	0.14017974	No	
row_8	K02113	146	7.792937278747559	0.15782915	No	
row_9	K01507	626	6.934179782867432	0.018403409	No	
row_10	K03885	638	6.868250370025635	0.037406918	No	
row_11	K00244	805	6.404258728027344	0.0039392035	No	
row_12	K00335	810	6.397152900695801	0.02531238	No	
row_13	K00425	948	5.9892754554748535	0.0016618624	No	
row_14	K00426	949	5.9892754554748535	0.024389137	No	
row_15	K00334	951	5.983853816986084	0.046777885	No	
row_16	K00242	1060	5.620166301727295	0.032944564	No	
row_17	K00332	1528	4.036236763000488	-0.102418885	No	
row_18	K00333	1529	4.036236763000488	-0.07969161	No	
row_19	K00336	2186	1.69999361038208	-0.2790361	No	
row_20	K02123	2256	1.3096015453338623	-0.279667	Yes	
row_21	K02124	2257	1.3096015453338623	-0.2569397	Yes	
row_22	K02117	2259	1.309356451034546	-0.23455095	Yes	
row_23	K02118	2260	1.309356451034546	-0.21182369	Yes	
row_24	K02120	2261	1.309356451034546	-0.1890964	Yes	
row_25	K02122	2303	1.1148242950439453	-0.18024862	Yes	
row_26	K00240	2361	0.9570729732513428	-0.17681722	Yes	
row_27	K02119	2365	0.9443886876106262	-0.15510552	Yes	
row_28	K00340	2447	0.747154712677002	-0.1597987	Yes	
row_29	K00331	2454	0.7291297316551208	-0.13910256	Yes	
row_30	K00343	2455	0.7291297316551208	-0.11637529	Yes	
row_31	K00330	2457	0.7264386415481567	-0.09398654	Yes	
row_32	K00341	2460	0.7191499471664429	-0.07193632	Yes	
row_33	K00339	2464	0.7080079317092896	-0.050224613	Yes	
row_34	K00342	2465	0.7080079317092896	-0.02749734	Yes	
row_35	K00337	2475	0.693414032459259	-0.007816783	Yes	
row_36	K00338	2497	0.6447122693061829	0.0078014852	Yes	
row_37	K02121	2529	0.5795563459396362	0.020034514	Yes	
row_38	K00239	2594	0.42758044600486755	0.02109625	Yes	
row_39	K06019	2656	0.288072794675827	0.023173558	Yes	
row_40	K00245	2674	0.25612741708755493	0.040145922	Yes	
row_41	K00246	2675	0.2549739181995392	0.06287319	Yes	
row_42	K13378	2862	0.03329058736562729	0.022635	Yes	
row_43	K00241	2981	0.0014251719694584608	0.0054164384	Yes	
