NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00798	39	34.01164245605469	0.012937443	No	
row_1	K01195	175	25.56792449951172	-0.0053954716	No	
row_2	K02191	455	20.740575790405273	-0.070633925	No	
row_3	K03399	456	20.740575790405273	-0.044992898	No	
row_4	K01719	481	20.440214157104492	-0.02716946	No	
row_5	K03594	945	17.893043518066406	-0.15234277	No	
row_6	K13542	1412	13.434962272644043	-0.27849326	No	
row_7	K04032	1451	12.923386573791504	-0.2652301	No	
row_8	K01885	1500	12.39791202545166	-0.25522426	No	
row_9	K09882	1569	11.49112319946289	-0.25173306	No	
row_10	K02495	1796	8.980039596557617	-0.29970765	Yes	
row_11	K01772	1838	8.562263488769531	-0.28742167	Yes	
row_12	K05895	1876	8.18932819366455	-0.27383277	Yes	
row_13	K02304	1903	7.896152496337891	-0.25666082	Yes	
row_14	K04720	1947	7.436911106109619	-0.24502629	Yes	
row_15	K03394	1966	7.299727439880371	-0.22524846	Yes	
row_16	K01845	1969	7.2321696281433105	-0.2002589	Yes	
row_17	K02492	1981	7.142799377441406	-0.17820093	Yes	
row_18	K02227	1986	7.0921831130981445	-0.15386283	Yes	
row_19	K01749	2050	6.511552333831787	-0.14874299	Yes	
row_20	K02496	2069	6.3504638671875	-0.12896515	Yes	
row_21	K05936	2103	6.1730265617370605	-0.114073314	Yes	
row_22	K05934	2106	6.131405830383301	-0.08908375	Yes	
row_23	K02232	2122	5.993847370147705	-0.06832872	Yes	
row_24	K01698	2133	5.955352783203125	-0.045945022	Yes	
row_25	K02224	2139	5.889418601989746	-0.021932662	Yes	
row_26	K06042	2144	5.872325420379639	0.0024054328	Yes	
row_27	K02189	2150	5.845151901245117	0.026417794	Yes	
row_28	K02190	2182	5.57309103012085	0.0419611	Yes	
row_29	K02188	2190	5.515969753265381	0.065322	Yes	
row_30	K02226	2384	4.19048547744751	0.028096573	Yes	
row_31	K00768	2418	3.921837568283081	0.042988416	Yes	
row_32	K02233	2473	3.438990592956543	0.051039863	Yes	
row_33	K02231	2482	3.3637874126434326	0.07407503	Yes	
row_34	K00595	2548	2.838350296020508	0.07854342	Yes	
row_35	K02302	2611	2.333000898361206	0.083989	Yes	
row_36	K01599	2812	0.5921882390975952	0.04448345	Yes	
row_37	K00231	2962	0.24368537962436676	0.021590274	Yes	
row_38	K00230	3051	0.02515600435435772	0.018566804	Yes	
