NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01079	16	37.70539093017578	0.017000291	No	
row_1	K00024	82	30.1361141204834	0.018008415	No	
row_2	K01834	260	24.63064956665039	-0.017536988	No	
row_3	K01070	438	20.962427139282227	-0.05308239	No	
row_4	K01689	490	20.361902236938477	-0.047505077	No	
row_5	K00600	666	19.607749938964844	-0.08239774	No	
row_6	K00925	906	18.20769691467285	-0.13817813	No	
row_7	K01895	935	17.98256492614746	-0.12509428	No	
row_8	K00625	947	17.869234085083008	-0.10646214	No	
row_9	K01624	1157	16.025497436523438	-0.15245141	No	
row_10	K08093	1187	15.709784507751465	-0.13969393	No	
row_11	K01595	1255	15.211796760559082	-0.13933855	No	
row_12	K00831	1300	14.609088897705078	-0.13147664	No	
row_13	K00850	1382	13.740796089172363	-0.13569045	No	
row_14	K08094	1592	11.140271186828613	-0.18167973	Yes	
row_15	K01007	1626	10.816658020019531	-0.17022774	Yes	
row_16	K00863	1639	10.706079483032227	-0.15192196	Yes	
row_17	K03388	1675	10.2645263671875	-0.14112271	Yes	
row_18	K03389	1676	10.2645263671875	-0.11890049	Yes	
row_19	K03390	1677	10.2645263671875	-0.09667827	Yes	
row_20	K05979	1697	10.09420108795166	-0.08065709	Yes	
row_21	K13788	1742	9.686443328857422	-0.07279518	Yes	
row_22	K00058	1757	9.511590003967285	-0.05514215	Yes	
row_23	K14080	1794	8.991718292236328	-0.044669274	Yes	
row_24	K11645	1795	8.980880737304688	-0.022447051	Yes	
row_25	K04041	1910	7.791186332702637	-0.037431095	Yes	
row_26	K00018	1945	7.46314001083374	-0.026305478	Yes	
row_27	K00169	2060	6.415456295013428	-0.041289523	Yes	
row_28	K00170	2061	6.415456295013428	-0.019067299	Yes	
row_29	K00172	2062	6.415456295013428	0.0031549232	Yes	
row_30	K00197	2327	4.584248065948486	-0.060784735	Yes	
row_31	K11261	2330	4.581694602966309	-0.039215256	Yes	
row_32	K00194	2358	4.405971527099609	-0.025805041	Yes	
row_33	K00196	2408	3.9679532051086426	-0.019574987	Yes	
row_34	K03518	2462	3.552647352218628	-0.014650414	Yes	
row_35	K02446	2477	3.4208810329437256	0.003002618	Yes	
row_36	K00198	2497	3.254626989364624	0.019023797	Yes	
row_37	K00171	2523	3.0290017127990723	0.03308675	Yes	
row_38	K03519	2537	2.96165132522583	0.051066153	Yes	
row_39	K02203	2579	2.5667829513549805	0.059907176	Yes	
row_40	K01623	2592	2.4791698455810547	0.07821295	Yes	
row_41	K00123	2740	1.0359241962432861	0.05245867	Yes	
row_42	K00124	2804	0.6444724202156067	0.054119535	Yes	
row_43	K03841	2910	0.2848619520664215	0.042072825	Yes	
row_44	K00127	2989	0.15395642817020416	0.03883813	Yes	
