NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K05776	108	27.747947692871094	-0.028632361	No	
row_1	K09808	121	27.26848030090332	-0.025028324	No	
row_2	K10041	125	27.213302612304688	-0.018402124	No	
row_3	K10039	128	27.155149459838867	-0.011440128	No	
row_4	K10040	152	26.462507247924805	-0.011529844	No	
row_5	K02065	166	25.88187599182129	-0.008261602	No	
row_6	K09810	191	25.364614486694336	-0.008687114	No	
row_7	K06861	234	25.05524444580078	-0.015156952	No	
row_8	K11050	333	22.822418212890625	-0.040431354	No	
row_9	K11051	334	22.822418212890625	-0.03279777	No	
row_10	K11085	362	22.16887855529785	-0.034230668	No	
row_11	K02067	389	21.475656509399414	-0.03532777	No	
row_12	K02040	411	21.161855697631836	-0.034745894	No	
row_13	K06148	415	21.115978240966797	-0.028119696	No	
row_14	K02066	532	19.819225311279297	-0.059438426	No	
row_15	K07091	699	19.499568939208984	-0.10754695	No	
row_16	K02037	722	19.43775749206543	-0.10730086	No	
row_17	K02038	723	19.43775749206543	-0.09966728	No	
row_18	K02036	725	19.4332218170166	-0.09236949	No	
row_19	K11720	775	19.00109100341797	-0.1011899	No	
row_20	K02073	1119	16.362350463867188	-0.20873427	No	
row_21	K05847	1153	16.101999282836914	-0.21218196	No	
row_22	K05846	1162	15.943595886230469	-0.20723473	No	
row_23	K10823	1197	15.616413116455078	-0.2110182	No	
row_24	K02072	1201	15.590188026428223	-0.204392	No	
row_25	K02071	1203	15.577041625976562	-0.1970942	No	
row_26	K06726	1215	15.493841171264648	-0.19315438	No	
row_27	K11071	1222	15.407981872558594	-0.18753557	No	
row_28	K02009	1240	15.293795585632324	-0.1856105	No	
row_29	K09811	1254	15.21188735961914	-0.18234226	No	
row_30	K10556	1265	15.136731147766113	-0.17806663	No	
row_31	K10112	1293	14.672043800354004	-0.17949954	No	
row_32	K11070	1298	14.618467330932617	-0.17320913	No	
row_33	K09812	1331	14.145547866821289	-0.176321	No	
row_34	K11072	1391	13.658604621887207	-0.18849938	No	
